Year,Region,SiteCode,TidalHeight,Blade,EpiphyteDryMass,Prevalence,LesionArea,BladeArea,EpiphytePerAreaMg,EpiphyteLog,BladeAreaLog,Meadow,site_unique_code,Epifauna_large,Ampithoid_large,Lacuna_large,Idoteid_large,Richness_large,Density,CanopyHeight,DensityLog,Latitude,Longitude
2019,AK,A,L,19,0.00800000000000001,1,0.034876544,11.279236124,0.7092678894253824,-0.14310932765507178,1.052279688444749,AK_A,AK.A.2019,0.10015757423186153,-1.9288483035925799,-0.6435969760621376,-0.717292022507621,29,665.5,0.4033333333333333,2.823148059810694,55.49666066666666,-133.16919683333333
2019,AK,A,L,20,0.003,0,0,4.94,0.6072874493927125,-0.20951255296145058,0.693726948923647,AK_A,AK.A.2019,0.10015757423186153,-1.9288483035925799,-0.6435969760621376,-0.717292022507621,29,665.5,0.4033333333333333,2.823148059810694,55.49666066666666,-133.16919683333333
2019,AK,B,U,16,0.004,1,1.846982669,24.95,0.16032064128256515,-0.7687327163832902,1.3970705499594087,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,17,0.001,1,0.247911104,36.66,0.027277686852154943,-1.4285510442395295,1.5641924606261979,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,18,0.005,1,0.718744448,35.805,0.13964530093562352,-0.8249369160424337,1.5539436780624358,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,19,0.00600000000000001,1,1.895378368,28.875,0.20779220779220814,-0.6619576625663954,1.4605219929002007,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,20,0.001,1,0.134472448,17.6,0.056818181818181816,-1.1751053460740302,1.24551266781415,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,16,0.003,0,0,22.55,0.13303769401330376,-0.8445494999839108,1.3531465462139793,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,17,0.004,1,1.024327693,37.55,0.10652463382157125,-0.9335822531627732,1.574609941340187,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,18,0.003,1,1.362342528,37.7,0.07957559681697612,-1.0478102895703814,1.5763413502057928,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,19,0.004,0,0,33.3,0.12012012012012013,-0.8856555444719449,1.5224442335063197,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,20,0.004,1,0.1365938048,41.7,0.09592326139088729,-0.9750086557153664,1.6201360549737576,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,16,0.012,0,0,51.12,0.23474178403755872,-0.6112918785117186,1.7085908451503438,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,17,0.005,0,0,58.59,0.08533879501621436,-1.0207303414074662,1.767823498007517,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,18,0.005,1,0.328630528,47.76,0.10469011725293133,-0.9404740032620503,1.6790643181213127,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,19,0.04,0,0,10.2,3.9215686274509802,0.5945658608907822,1.0086001717619175,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,U,20,0,1,0.3625003264,22.9388423164,0,-2,1.360571496028799,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,16,0.001,0,0,1.2,0.8333333333333334,-0.0740007335438445,0.07918124604762482,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,17,0.004,1,0.224899776,7.586780909,0.5272328340541513,-0.2698374524203473,0.8800575426924853,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,18,0.004,0,0,21.4,0.1869158878504673,-0.7057192420771093,1.3304137733491908,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,19,0.01,0,0,75.92,0.13171759747102213,-0.8485762188418383,1.8803561994192364,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,20,0.003,0,0,9.9,0.30303030303030304,-0.5044136183582669,0.9956351945975499,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,16,0.001,0,0,49.14,0.02035002035002035,-1.5178410133894293,1.691435152144062,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,17,0.002,0,0,20.55,0.09732360097323602,-0.9693047640976619,1.312811826212088,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,18,0.002,0,0,29,0.06896551724137931,-1.1025625155590681,1.462397997898956,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,19,0.005,0,0,55.74,0.08970218873340509,-1.001295307642141,1.7461669643772855,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,20,0.005,0,0,26.58,0.18811136192626038,-0.7030906164332932,1.4245549766067132,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,16,0.005,0,0,43.3,0.11547344110854504,-0.9014481913196445,1.6364878963533653,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,17,0.004,0,0,62.76,0.06373486297004462,-1.1323271225134164,1.797682934914899,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,18,0.00900000000000001,0,0,41.4,0.21739130434782633,-0.6432261471503181,1.6170003411208989,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,19,0.004,0,0,12.81,0.312256049960968,-0.4917989205533017,1.1075491297446862,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,B,L,20,0.004,0,0,10.2,0.3921568627450981,-0.39560451572957,1.0086001717619175,AK_B,AK.B.2019,-0.4037966956525435,-2,-1.0585177786600788,-1.8122817180235788,25,214.83333333333334,0.7422666666666666,2.3321016669697596,55.73959433333333,-133.31216516666666
2019,AK,C,U,16,0.001,0,0,6.738184256,0.14840793335527333,-0.8002230719501837,0.8285428826127407,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,17,0.001,0,0,10.17931263,0.0982384603310882,-0.9656183941124675,1.0077184527476173,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,18,0.001,0,0,20.8,0.04807692307692308,-1.2359964006776485,1.3180633349627615,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,19,0.004,0,0,14.72,0.2717391304347826,-0.5501528301469996,1.1679078100014801,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,20,0.001,1,0.199371584,5.805218726,0.17225879802276378,-0.7393114981786342,0.763818587503586,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,16,9.9999999999994e-4,0,0,8.77486656,0.11396184695940721,-0.9067119616494114,0.9432405208419865,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,17,0.002,1,3.325496448,12.171374528,0.16431997843785356,-0.7586528364809483,1.0853396263991049,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,18,0.002,1,2.07274537,20.75,0.09638554216867469,-0.9731173887985054,1.3170181010481115,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,19,0.001,1,0.1592635584,12.5740008584,0.0795291817824201,-1.0480353845566115,1.0994734856625201,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,20,0.001,1,1.040058093,7.833972909,0.12764915217554015,-0.8612264592188418,0.8939820653619425,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,16,0.005,0,0,29.63449157,0.16872231427319878,-0.7478212205177877,1.471797480580011,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,17,0.001,0,0,17.4,0.0574712643678161,-1.170881151371004,1.2405492482825997,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,18,0.00600000000000001,1,0.039191168,9.667813952,0.6206159975553499,-0.2002350162048487,0.9853282842265911,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,19,0.002,0,0,22.91119277,0.08729357829937198,-1.0119158236698167,1.360047699400873,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,U,20,0.005,1,0.322338368,39.550791908,0.12641971901929586,-0.8651228493107715,1.5971551836069309,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,16,0.002,0,0,8.28,0.24154589371980678,-0.5993827677812253,0.9180303367848801,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,17,0.001,0,0,31.295,0.031953986259785905,-1.3772267683661434,1.495474955889315,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,18,0.002,0,0,14.805,0.13508949679162446,-0.8383640255398077,1.170408411725318,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,19,0.005,0,0,16.4,0.30487804878048785,-0.5018576144533151,1.2148438480476977,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,20,0.005,1,0.262293184,36.8,0.1358695652173913,-0.836035311512582,1.5658478186735176,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,16,0.002,0,0,8.558775808,0.23367827886443454,-0.6131831814830756,0.9324116504422033,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,17,0.002,0,0,17.24477909,0.11597713079199554,-0.899708287202163,1.2366576353164276,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,18,0.003,0,0,29.52,0.1016260162601626,-0.9522345742026429,1.470116353151004,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,19,0.003,0,0,54.04533978,0.05550894882356127,-1.183699369332975,1.7327582515717217,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,20,0.005,1,0.1281443328,62.28,0.08028259473346178,-1.0443959677352703,1.7943486038960827,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,16,0.003,1,0.477574944,38.45,0.07802340702210664,-1.0554018257041726,1.58489634413745,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,17,0.003,0,0,19.17,0.15649452269170577,-0.778600049268145,1.2826221128780626,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,18,0.001,0,0,27.405,0.03648969166210545,-1.3326433342189399,1.4378298064082191,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,19,0.003,0,0,22.85,0.13129102844638948,-0.8498854136640107,1.3588862044058692,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,C,L,20,0.004,0,0,30.085,0.1329566229017783,-0.8447957198228232,1.4783500158276746,AK_C,AK.C.2019,-0.3483636623723932,-2,-1.333975545166987,-1.5300235798889943,23,343,0.6308666666666667,2.5352941200427703,55.7073165,-133.34251333333333
2019,AK,D,U,16,0.001,1,3.77709376,12.935,0.07730962504831851,-1.0589378768562165,1.1117664330525623,AK_D,AK.D.2019,0.20245468757655863,-1.6518995554396954,-0.3548649573404017,-1.1152124516962074,22,134.66666666666666,0.5768833333333333,2.1292601103909425,55.24895733333334,-132.88134416666668
2019,AK,D,U,17,0.001,1,1.48135424,14.04,0.07122507122507124,-1.090309899156364,1.1473671077937864,AK_D,AK.D.2019,0.20245468757655863,-1.6518995554396954,-0.3548649573404017,-1.1152124516962074,22,134.66666666666666,0.5768833333333333,2.1292601103909425,55.24895733333334,-132.88134416666668
2019,AK,D,U,18,0.001,1,1.045217664,14.05,0.07117437722419928,-1.0905810346284315,1.1476763242410988,AK_D,AK.D.2019,0.20245468757655863,-1.6518995554396954,-0.3548649573404017,-1.1152124516962074,22,134.66666666666666,0.5768833333333333,2.1292601103909425,55.24895733333334,-132.88134416666668
2019,AK,D,U,19,0.001,0,0,9.405,0.10632642211589581,-0.9343216294174252,0.9733587998863976,AK_D,AK.D.2019,0.20245468757655863,-1.6518995554396954,-0.3548649573404017,-1.1152124516962074,22,134.66666666666666,0.5768833333333333,2.1292601103909425,55.24895733333334,-132.88134416666668
2019,AK,D,U,20,0.001,1,1.939908883,11.3,0.08849557522123894,-1.0065832791487115,1.0530784434834197,AK_D,AK.D.2019,0.20245468757655863,-1.6518995554396954,-0.3548649573404017,-1.1152124516962074,22,134.66666666666666,0.5768833333333333,2.1292601103909425,55.24895733333334,-132.88134416666668
